"grdc_ids"	"basin_size"	"reservoir_area"	"water_stress"	"aridity"	"mean_precipitation_as_snow"	"globalLakes"	"globalWetlands"	"localLakes"	"localWetlands"	"open_water"	"wetland"	"lakes"	"global_waterbodies"	"local_waterbodies"	"batjes"	"mean_temperature"	"sum_precipitation"
"165"	"X4116311"	3221.18625640869	0	0.0598658424364739	0.604800276824992	0.225643642011766	0	0	0	1.92094038515319	1.92094038515319	1.92094038515319	0	0	1.92094038515319	204	6.40669681444122	1002.61496574343
"166"	"X4152200"	7583.9719619751	0	0.319746977314433	0.22269178858488	0.0720802299129028	0	0	0	0	0	0	0	0	0	107.678905431709	11.5281911293237	460.88279654736
"167"	"X4207810"	7287.66115570068	0	0.0292011936299602	0.541211604212051	0.285177876198388	0	0	0.931643167330316	0	0.931643167330316	0	0.931643167330316	0	0.931643167330316	136.944536149629	4.12422511612422	517.485705130838
"168"	"X4125020"	3334.25284576416	0	0.279175014946634	0.772199063330792	0.0753935621437122	0	0	0	0	0	0	0	0	0	134.316098497936	13.7187710942873	1282.9618175541
"173"	"X4147720"	8985.45532989502	30	0.267685933872272	0.883081976353348	0.132827433433259	0.340669930194645	0	0.224765835540864	0.238227690829442	0.803663456564952	0.238227690829442	0.56543576573551	0.340669930194645	0.462993526370306	142.544831476153	10.0157000166782	1126.30417496308
"177"	"X4132800"	3649.55575180054	52	0.0718049504712108	0.926036886983044	0.378665038146129	1.53458155359136	0	0.793675123265755	20.3556052949731	22.6838619718302	20.3556052949731	2.32825667685712	1.53458155359136	21.1492804182389	153.120984844607	3.88618460055925	986.526721172978
"178"	"X4215260"	3472.72413635254	0	0.0130321756869433	1.28792694444431	0.365388292861811	0.14405103661478	0.17605029682328	0.349207128477773	0	0.669308461915833	0.17605029682328	0.493258165092553	0.32010133343806	0.349207128477773	108.210522809749	2.66313867977123	800.860130817755
"180"	"X4207320"	11495.0379600525	0	0.00564880968165654	1.04650793485632	0.32795629057901	2.61946528401185	0	2.03395021600757	0	4.65341550001942	0	4.65341550001942	2.61946528401185	2.03395021600757	104.820098411092	2.66389577142396	841.67035999912
"184"	"X4208882"	4308.97887039185	0	0.0511892952893516	0.612452400390172	0.490147294704045	2.81671357505773	0	6.72411382631923	1.2331316701308	10.7739590715078	1.2331316701308	9.54082740137696	2.81671357505773	7.95724549645004	203.769350435149	-1.56138132298612	516.766549550106
"186"	"X4213134"	3749.1222038269	0	0.610556186126608	0.54831785536471	0.453280022579906	0	0	0.0581639079169585	27.0678507253647	27.1260146332817	27.0678507253647	0.0581639079169585	0	27.1260146332817	144.542493150387	1.63333158173483	561.315776890162
"187"	"X4103650"	5512.72435760498	0	0.0517908663431884	0.427893484829638	0.573590769632909	0	0	0.147084917581542	2.01465773111993	2.16174264870147	2.01465773111993	0.147084917581542	0	2.16174264870147	178.80281180621	-5.13965308907545	388.372657720178
"188"	"X4234700"	3741.02571105957	0	0.372308027414481	1.21882965587659	0.240375243757036	0	0	0.0978540212655155	6.22569769130235	6.32355171256786	6.22569769130235	0.0978540212655155	0	6.32355171256786	126.306069771604	6.4968241988236	1125.99973993855
"189"	"X4152700"	8843.29873657227	7	0.721801913274237	0.364714493343327	0.427950101891199	0.0954918787903451	0	0.15397339144814	1.8317169076369	2.08118217787539	1.8317169076369	0.249465270238485	0.0954918787903451	1.98569029908504	134.468144923631	3.20888858023319	557.830616546788
"191"	"X4125943"	3467.84113311768	8	0.287554815609792	0.82200024918474	0.0747510468900435	0.294150118377745	0	0.372895650646147	0	0.667045769023892	0	0.667045769023892	0.294150118377745	0.372895650646147	122.046206488951	13.5351574373465	1274.11996744871
"194"	"X4235300"	4370.17218399048	5	0.0541700427785203	1.0629669749223	0.18505915027646	0.430740824903568	0	0.0572015671482249	0	0.487942392051793	0	0.487942392051793	0.430740824903568	0.0572015671482249	132.646686271582	7.66926062265736	1074.6300876327
"195"	"X4215710"	3516.08723068237	0	0.126419238987586	0.772022439857694	0.509181842220496	0	0	0.0311994537011671	0	0.0311994537011671	0	0.0311994537011671	0	0.0311994537011671	104.660645722545	-0.0165740990187512	743.933983665652
"198"	"X4123082"	3629.02912139893	0	0.0829698773658172	1.0561124917801	0.04571112723917	0.0378281623752122	0	0	0	0.0378281623752122	0	0.0378281623752122	0.0378281623752122	0	123.606518795443	13.0144340626915	1330.35646942079
"199"	"X4208510"	4387.07470703125	0	0.000637564946628	0.882163187355895	0.518980392713991	0	0	0.351088464764769	0	0.351088464764769	0	0.351088464764769	0	0.351088464764769	102.423419248719	-2.07375411798122	530.604701717179
"201"	"X4232700"	4568.52872467041	0	0.0043582519929908	1.13242403716376	0.397587107077483	0	0	1.69019161219536	23.3533743906795	25.0435660028749	23.3533743906795	1.69019161219536	0	25.0435660028749	101.946401920754	1.20525317140645	881.838222226181
"204"	"X4207860"	16239.2681350708	20	0.023076839411364	1.11824609656516	0.286421226901252	3.26791191123902	0.0232923004359466	0.252010027911721	0	3.54321423958669	0.0232923004359466	3.51992193915074	3.29120421167496	0.252010027911721	110.03910804148	3.87848153907846	718.456799638644
"205"	"X4122180"	3658.62070465088	0	0.415597605307488	0.570133196450657	0.178709243178573	0	0	0.089718592399147	0	0.089718592399147	0	0.089718592399147	0	0.089718592399147	145	11.6927641203945	950.131131074819
"208"	"X4203850"	6874.02561569214	0	0.00929903157582557	0.846719430551159	0.49830470437638	8.29648780771941	0	1.96028964001601	0	10.2567774477354	0	10.2567774477354	8.29648780771941	1.96028964001601	107.375053093615	-1.82842068073493	556.766161111043
"209"	"X4115262"	4298.05310058594	41	0.36301766765092	1.02066695917618	0.118486368556944	1.01128391882527	0	0.16161810827094	9.26192966684759	10.4348316939438	9.26192966684759	1.17290202709621	1.01128391882527	9.42354777511853	192.691706734575	7.62151469406058	934.125866664015
"211"	"X4207830"	19599.9034309387	0	0.0170475796514335	1.07092663274869	0.361397462786662	0.991718113246069	0.315725892631564	1.81030863430317	0	3.1177526401808	0.315725892631564	2.80202674754924	1.30744400587763	1.81030863430317	110.63839476682	2.47718637269332	778.22139204717
"213"	"X4213531"	4304.28967285156	0	0.152832356974548	0.623919583906553	0.439485211748286	0	0	1.14800305724573	22.2277453175544	23.3757483748002	22.2277453175544	1.14800305724573	0	23.3757483748002	148.319492164636	0.748270023154227	504.861316255556
"214"	"X4134300"	5679.21932601929	10	0.710369435356164	0.771038277484757	0.233520676989223	0.34707319648003	0	0.55391773956694	10.6250092174042	11.5260001534512	10.6250092174042	0.90099093604697	0.34707319648003	11.1789269569711	162.372741385683	7.78267803346621	916.119997653424
"218"	"X4203210"	8212.29044342041	0	0.00058575352909298	0.583196804239771	0.598512625744305	0	0	0	0	0	0	0	0	0	140.652235281095	-6.98775708060996	403.374934546834
"219"	"X4133260"	5782.44943237305	0	0.492436335852991	0.800311911470569	0.294974987943189	0.0953675294024066	0	0.568001960747132	25.0230269279067	25.6863964180563	25.0230269279067	0.663369490149539	0.0953675294024066	25.5910288886539	140.575758897662	6.38577257720003	918.612354468472
"220"	"X4115235"	4415.15977478027	0	0.00967679649593	0.67199889172529	0.358155194571064	0	0	0.0387488800791089	1.84883540392446	1.88758428400357	1.84883540392446	0.0387488800791089	0	1.88758428400357	207.742212329816	3.65798870971082	550.023419563661
"221"	"X4152553"	10864.8146438599	0	2.00572809670134	0.277355138193406	0.432440011483295	0.462179948593014	0	0.40375684396541	9.88758664184617	10.7535234344046	9.88758664184617	0.865936792558424	0.462179948593014	10.2913434858116	129.862497074895	2.81804152786511	363.447073794115
"226"	"X4235100"	5819.44480895996	8	0.0744390937615542	1.06860006116918	0.216192977325396	0.148563416418505	0	0.498260920740504	0	0.646824337159009	0	0.646824337159009	0.148563416418505	0.498260920740504	123.245761147776	6.89053958440091	1009.40626334788
"227"	"X4116320"	5226.89819335938	0	0.0572340004524644	0.477938217212884	0.260131188821967	0	0	0	1.69088997956503	1.69088997956503	1.69088997956503	0	0	1.69088997956503	204	5.69294689372658	796.16835166764
"228"	"X4152300"	11287.3460845947	0	1.09994747608262	0.283361025655585	0.0553897910474508	0.0188628741729659	0	0.0819217623179037	1.83484087471004	1.93562551120091	1.83484087471004	0.10078463649087	0.0188628741729659	1.91676263702794	117.698058437634	12.5583851139481	551.389676065084
"230"	"X4208590"	5276.37741470337	0	0.00347891026749057	1.02035130532872	0.352096030175176	0	0.232856193689085	0.578933211930914	0	0.81178940562	0.232856193689085	0.578933211930914	0.232856193689085	0.578933211930914	131.016316022534	1.39107386430713	851.129177060687
"232"	"X4115240"	5741.51232528687	2	0.0365615615203734	0.33303262700039	0.0864829650633092	0.0520756171740211	0	0	0	0.0520756171740211	0	0.0520756171740211	0.0520756171740211	0	144.820673247117	9.79489871937272	489.591536674805
"235"	"X4123270"	4034.46061706543	0	0.0884693368139784	1.05691414139575	0.0920069522880495	0	0	0	0.496812897821873	0.496812897821873	0.496812897821873	0	0	0.496812897821873	126.390728660943	10.4272539174971	1211.92294694696
"236"	"X4213101"	4812.1082611084	22	0.751909174514	0.604687719191654	0.416058675144685	0.449049606364601	0	0.0231319401452775	20.5281594680208	21.0003410145307	20.5281594680208	0.472181546509878	0.449049606364601	20.5512914081661	132.367638646151	2.15581665765146	638.490701272619
"237"	"X4135205"	6581.25632858276	49	0.490558388181318	0.793463905734402	0.146936153202537	0.769590709283588	0	0.246486060033801	0.175212692925662	1.19128946224305	0.175212692925662	1.01607676931739	0.769590709283588	0.421698752959462	133.882986574309	10.0777657526642	1070.04698456248
"241"	"X4133500"	8928.02807617188	0	1.16178425921015	0.843488450577884	0.151177950213567	0.0786520614935196	0	1.30656833317847	31.2264457058136	32.6116661004856	31.2264457058136	1.38522039467199	0.0786520614935196	32.533014038992	137.247074090253	10.025566121296	1079.05804334567
"242"	"X4152660"	13457.1151275635	19	1.03761506734194	0.302359868390298	0.25682427708361	0.151019063348386	0	0.0400831885689319	0.115129099164711	0.306231351082029	0.115129099164711	0.191102251917318	0.151019063348386	0.155212287733643	113.956218881718	7.32394739701815	454.750200342036
"244"	"X4119325"	4177.92527008057	18	0.78590543572	0.774584514047316	0.139434132662491	0.437835847850286	0	0.828411535609089	0	1.26624738345938	0	1.26624738345938	0.437835847850286	0.828411535609089	153	11.2275484196826	1097.03151915936
"245"	"X4208500"	5704.28717803955	0	0.000858093749870644	0.837452860347962	0.451423342500759	0	0	0.514234412706211	0	0.514234412706211	0	0.514234412706211	0	0.514234412706211	111.723314789814	-0.381287721140986	540.02853385858
"247"	"X4132200"	9166.82261657715	58	0.0596723997818798	0.811976373340003	0.354919258023471	0.982460920169193	0	1.14598655154493	44.3310228014914	46.4594702732055	44.3310228014914	2.12844747171413	0.982460920169193	45.4770093530363	188.236016503628	4.35992940179352	863.030151471239
"248"	"X4116200"	6820.18134689331	0	0.282299999835264	0.385781355844838	0.0694953197567416	0	0	0.28923456638255	7.9580654600295	8.24730002641205	7.9580654600295	0.28923456638255	0	8.24730002641205	149.677058186534	10.0370805425507	511.328411568025
"252"	"X4125070"	4192.42702484131	33	1.45825998708	0.517709724543947	0.11367564310065	0.821368953032038	0	0.692630880219342	0	1.51399983325138	0	1.51399983325138	0.821368953032038	0.692630880219342	150	14.1375319528017	1020.26826639915
"253"	"X4213375"	5903.35455703735	42	0.0139586459461368	0.737760357424308	0.486236793463886	0.68929218829096	0	0.123323710790845	20.5443530502628	21.3569689493446	20.5443530502628	0.812615899081804	0.68929218829096	20.6676767610536	168.933292197087	-0.128019766189274	629.924159389101
"255"	"X4234400"	13264.5951271057	0	0.0601555060085131	1.13323602576283	0.29096135876291	8.21872216754235	0	2.95412220435753	11.7903244714741	22.963168843374	11.7903244714741	11.1728443718999	8.21872216754235	14.7444466758317	97.9481857885593	4.5631401271918	1040.00350257185
"256"	"X4215101"	7119.5948677063	0	0.161324179285015	0.570941816011982	0.318967549187871	4.60891403053411	0	1.10597338499187	0	5.71488741552599	0	5.71488741552599	4.60891403053411	1.10597338499187	136.000309064856	4.0436141430186	448.29660379014
"258"	"X4119252"	4213.0993270874	0	0.389951711406203	0.734415614548567	0.251994341932652	0	0	0.0893121366598967	14.251443046577	14.3407551832369	14.251443046577	0.0893121366598967	0	14.3407551832369	157.652460950051	8.61418513931011	1007.77001602742
"259"	"X4203051"	35832.4714374542	0	0.000307736845772186	0.554208821518157	0.646536566108018	0.229906342038586	0.234514089927734	0.262544816191338	8.48592083875355	9.21288608691121	8.72043492868129	0.492451158229924	0.46442043196632	8.74846565494489	123.179968481186	-8.91523240086428	313.895765915353
"261"	"X4123350"	4256.88889694214	1	0.143528155836233	1.11463640922595	0.22137892294654	0.0297278603608506	0	0.0445819712703717	0.014990901440729	0.0893007330719513	0.014990901440729	0.0743098316312223	0.0297278603608506	0.0595728727111007	162.940055917179	7.15756398567217	1227.406719876
"262"	"X4213956"	6743.82330322266	0	0.00757521042006121	0.903342758524936	0.3818536932454	7.30553665447226	0	7.61164612699296	29.3826569999931	44.2998397814584	29.3826569999931	14.9171827814652	7.30553665447226	36.9943031269861	132.605905497508	2.4501076103786	790.49197581729
"267"	"X4119322"	4263.4449005127	2	0.762048815755712	0.769060060690941	0.166932189486353	0.0454235469224565	0	0.121377054167433	0	0.166800601089889	0	0.166800601089889	0.0454235469224565	0.121377054167433	147.89761655422	10.6941393333476	1054.05417300527
"272"	"X4115102"	9171.45724868774	34	0.118351078732514	1.29284561380085	0.0600028676606537	0.409838844254782	0	0.618422024734461	3.46563722674481	4.49389809573405	3.46563722674481	1.02826086898924	0.409838844254782	4.08405925147927	159.337876232833	9.05681515503392	1522.38160232555
"274"	"X4208979"	7448.82618331909	0	0.00249068945370645	0.695271348189459	0.543044837763498	3.190061788225	0	12.8007878259345	0.420945414955442	16.4117950291149	0.420945414955442	15.9908496141595	3.190061788225	13.2217332408899	185.2399699427	-4.83775220561107	518.923250809014
"276"	"X4215660"	9302.97633361816	0	0.00336444078733758	1.11053196889091	0.494333248212003	0	0	0.406499176829455	0	0.406499176829455	0	0.406499176829455	0	0.406499176829455	120.413761811389	-0.42840176792982	601.573235556313
"278"	"X4122190"	4550.23681640625	0	0.129180544249455	0.690363658325721	0.183008039090073	0	0	0.0425783335399031	0	0.0425783335399031	0	0.0425783335399031	0	0.0425783335399031	145.714453117245	10.4827773737567	1025.57292466957
"279"	"X4208110"	7790.22805023193	0	0.000133601334992018	0.579427396296659	0.6101407992703	0	0	0.806971519200218	1.15538861029046	1.96236012949068	1.15538861029046	0.806971519200218	0	1.96236012949068	118.924916960854	-7.86299319547048	381.811262583261
"280"	"X4113305"	8990.23611068726	201	0.826305321874659	0.555439187436938	0.345420176152401	2.59623615276066	0	3.90782763828381	26.3947899218965	32.8988537129409	26.3947899218965	6.50406379104447	2.59623615276066	30.3026175601803	154.905006039379	5.65120192883319	740.548430510445
"282"	"X4116400"	9547.34615325928	104	0.672176685256507	0.435530568308114	0.229527074790866	1.09715752427588	0	0.329749974659174	3.94248981725122	5.36939731618627	3.94248981725122	1.42690749893505	1.09715752427588	4.27223979191039	163.630062200325	6.97170098182993	630.66491132453
"283"	"X4125565"	4581.55690002441	7	1.42618332579704	0.569024726052786	0.0427384637864776	0.181987899808988	0	0.394275668184199	5.42693740743281	6.003200975426	5.42693740743281	0.576263567993187	0.181987899808988	5.82121307561701	141.818059722742	16.4671208044759	1120.50032623728
"284"	"X4208260"	8587.62668609619	0	2.33342888430923e-05	0.787257112346738	0.536043976955498	0.0451868285890371	0.0502075873211524	0.232577374323282	0	0.327971790233472	0.0502075873211524	0.277764202912319	0.0953944159101895	0.232577374323282	117.690628284631	-3.83176209684588	518.497058245261
"286"	"X4215180"	9744.92774200439	0	0.00500771845197034	0.71369725873227	0.340814002869622	0	0	0.287305403519637	0.628162964815628	0.915468368335265	0.628162964815628	0.287305403519637	0	0.915468368335265	145.679510486807	3.68129493398925	532.804721631084
"287"	"X4208987"	8837.85785293579	0	0.000561074534830481	0.61666186993173	0.503210811253423	1.25009350464144	0	5.66359943887378	3.63867340462846	10.5523663481437	3.63867340462846	6.91369294351523	1.25009350464144	9.30227284350224	220.577086926689	-2.36758625242115	493.910588202203
"291"	"X4127400"	4686.39352416992	0	0.0700821402139818	0.96198713260739	0.0368847515369803	0	0	0.0147017955273466	6.96738342559155	6.98208522111889	6.96738342559155	0.0147017955273466	0	6.98208522111889	129.131687512006	15.1056593521015	1421.05674152199
"293"	"X4213563"	11278.5672569275	16	0.750432884118102	0.559149499251345	0.419824185045241	0.149176110717267	0	0.333493782023884	33.1344022187637	33.6170721115048	33.1344022187637	0.482669892741151	0.149176110717267	33.4678960007875	144.465334891869	2.03015747810895	562.115619253218
"295"	"X4215706"	12316.202293396	0	0.0227609853719553	0.818281553114617	0.462609304774693	0.371336801599368	0.362429729519728	0.315130246353222	0	1.04889677747232	0.362429729519728	0.68646704795259	0.733766531119096	0.315130246353222	120.404149682986	0.398691572382373	501.129024682728
"296"	"X4125080"	4700.43822479248	0	0.289223383615	0.436581885923771	0.0864012778527162	0	0	0.0869505109577603	0	0.0869505109577603	0	0.0869505109577603	0	0.0869505109577603	149.104024771704	15.1805342134575	939.524421284072
"299"	"X4115220"	13072.8089599609	0	0.0758709897008693	0.363334319847305	0.181773491409515	0	0	0.00922704509769788	0.117010618295121	0.126237663392819	0.117010618295121	0.00922704509769788	0	0.126237663392819	166.564111767434	7.17550658343259	478.366849435716
"300"	"X4122255"	4799.17218780518	5	0.121772208578136	0.727028245582523	0.183582121832559	0.121092446476173	0	0.121515416760866	0	0.242607863237039	0	0.242607863237039	0.121092446476173	0.121515416760866	147.677856786243	10.1953674097777	1061.88538132911
"301"	"X4213510"	11894.9335670471	0	0.0171167145422474	0.508255708918313	0.428222880722237	0	0	1.10487812853685	40.1461360705175	41.2510141990544	40.1461360705175	1.10487812853685	0	41.2510141990544	177.895946025456	1.08591915302521	483.722022653967
"302"	"X4116191"	14029.0218238831	166	3.72112080705906	0.484870825903696	0.444745488132852	1.23777750484853	0	0.485303999535111	2.85272231441561	4.57580381879926	2.85272231441561	1.72308150438364	1.23777750484853	3.33802631395072	132.25065744454	2.49944798217562	691.124909456721
"307"	"X4113321"	10368.0701675415	1141	0.2568266909125	0.622095046461056	0.357716295925869	11.0269344808022	0	0.465367697649006	28.4274849011731	39.9197870796244	28.4274849011731	11.4923021784512	11.0269344808022	28.8928525988222	212.989864025749	4.21237681994588	692.853016876368
"308"	"X4115349"	15794.7260665894	12	0.353792919237228	0.338131146475449	0.275499352789101	0.0973314260208556	0	0.125776229667857	3.33405391779138	3.5571615734801	3.33405391779138	0.223107655688713	0.0973314260208556	3.45983014745924	130.168541836834	5.63908840244246	435.266940499136
"309"	"X4119315"	5176.15229797363	0	0.77214720704978	0.829789841786416	0.145559273523257	0	0	0.0872994358479319	0	0.0872994358479319	0	0.0872994358479319	0	0.0872994358479319	148.984952785681	10.5534496831119	1069.08781648457
"310"	"X4208734"	10872.915561676	2	0.0514394732872624	0.878171529791187	0.482342565560433	0.603405083462391	0.0421744648190517	0.394876894832043	0	1.04045644311349	0.0421744648190517	0.998281978294434	0.645579548281443	0.394876894832043	90.4655681419428	-0.486434180133224	553.281944063286
"312"	"X4208120"	11031.8906288147	0	1.39355991754256e-05	0.64176553975688	0.654939281537232	0	0	0.0594322620853767	0.75114297245106	0.810575234536436	0.75114297245106	0.0594322620853767	0	0.810575234536436	114.146209032475	-9.67758839481956	344.506541777404
"313"	"X4115400"	12944.0744667053	125	0.250465397866056	0.629899047761609	0.146151514655675	1.02956758553701	0	0.421854719972437	2.31232661460391	3.76374892011335	2.31232661460391	1.45142230550944	1.02956758553701	2.73418133457634	184.685545356214	7.68626829301986	805.601257378107
"318"	"X4208596"	11333.5580101013	0	0.0680982658303783	0.654203911963855	0.385662662138653	0	0	0.340901164464451	0	0.340901164464451	0	0.340901164464451	0	0.340901164464451	135.862612597117	1.58092492046587	585.110941425035
"321"	"X4122250"	5487.2829284668	1	0.122928626246338	0.688489045476357	0.168881156786418	0.035821935292311	0	0.0836135856941104	0	0.119435520986421	0	0.119435520986421	0.035821935292311	0.0836135856941104	147.8443939747	10.9661730583058	1052.24806489072
"322"	"X4208645"	11395.7424354553	0	0.072134760406385	0.57443451655175	0.376683405808578	0	0	1.29361829386584	24.3027094210144	25.5963277148802	24.3027094210144	1.29361829386584	0	25.5963277148802	147.760416989109	2.47828601327461	629.751109717453
"329"	"X4119430"	5849.40242385864	3	0.093247016562116	0.853767536526983	0.296707312941396	0.0521675690883182	0	0.177123580401816	5.97383588439754	6.20312703388767	5.97383588439754	0.229291149490134	0.0521675690883182	6.15095946479936	124.45338651768	6.76005336701428	963.097238934885
"331"	"X4125910"	5929.68221282959	0	0.246793598798366	0.811713342828913	0.0622875105695653	0	0	0	0	0	0	0	0	0	121	13.9414997827515	1246.61007772586
"332"	"X4208290"	12125.701423645	0	0.00157115289240051	0.807011109658899	0.56794705728807	1.35969800178752	0.508661104008991	1.50863131271079	0	3.3769904185073	0.508661104008991	2.86832931449831	1.86835910579651	1.50863131271079	108.691147088755	-4.90379612539796	548.351818054139
"333"	"X4119170"	6003.06690979004	0	0.0798291929081606	0.782577416932379	0.217576499700496	0	0	0.0840145903407889	0.0743157801269657	0.158330370467755	0.0743157801269657	0.0840145903407889	0	0.158330370467755	154.53116421054	9.21800424029081	1044.15426147086
"334"	"X4208570"	12323.4155960083	0	0.00664773957639435	0.814957629483657	0.385154922814613	0	0	0.214821727353692	0	0.214821727353692	0	0.214821727353692	0	0.214821727353692	121.902899555294	1.01067491278543	703.589745398294
"336"	"X4119311"	6033.90479660034	0	0.764600793893539	0.867251315866255	0.15285618100932	0	0	0.223447813329976	21.7408007331041	21.9642485464341	21.7408007331041	0.223447813329976	0	21.9642485464341	136.633627238436	10.0917048314837	1108.79530870042
"339"	"X4119317"	6076.02094268799	0	0.804175609950175	0.810244097054361	0.192385765801334	0.289120844103658	0	1.6575159089436	0.0821445489111358	2.02878130195839	0.0821445489111358	1.94663675304726	0.289120844103658	1.73966045785474	147.49647134813	9.00920462911051	1018.64791338782
"342"	"X4120125"	6167.4298286438	25	5.27440660110128	0.358633805596472	0.417956307728282	0.415478381855355	0	0	0	0.415478381855355	0	0.415478381855355	0.415478381855355	0	120.561271900411	3.38420653671972	378.089799173465
"347"	"X4208565"	14964.5433731079	0	0.123267357299476	0.578150760191971	0.424900768467227	0	0	0.166631167784045	20.4837931507154	20.6504243184995	20.4837931507154	0.166631167784045	0	20.6504243184995	191.040168835949	0.645994647194516	500.216313412058
"350"	"X4123277"	6446.68852996826	0	0.0905320916639166	0.982371340313795	0.0692457654579967	0.0423814490106982	0	0.0105953622526746	0	0.0529768112633728	0	0.0529768112633728	0.0423814490106982	0.0105953622526746	125.395716964825	11.4390482001517	1210.72795449793
"353"	"X4123206"	6468.38465881348	1	0.236730159122	0.902220974966392	0.102581338648283	0.0307313823348035	0	0	0	0.0307313823348035	0	0.0307313823348035	0.0307313823348035	0	131.946979343642	11.5206266509964	1221.18923434513
"357"	"X4208221"	15770.7069511414	0	0.000198566947159885	0.86611109903831	0.621579226768847	0.574462492921021	0.587272533712402	0.276711339720613	0.0205932807296906	1.45903964708373	0.607865814442092	0.851173832641634	1.16173502663342	0.297304620450303	114	-7.11192960907855	612.445817172311
"362"	"X4208360"	20189.3503646851	0	0.0134290126018702	0.791540514950439	0.506750949595101	0.879222008070685	0.980595885134248	0.253623493372878	10.7480720416429	12.8615134282207	11.7286679267771	1.13284550144356	1.85981789320493	11.0016955350157	143.934356300239	-1.17091294042089	487.449336627571
"364"	"X4119290"	7046.06141662598	58	0.0274021151891026	0.751735583686062	0.138629469153167	0.842283715712995	0	0.0839289285670348	0	0.92621264428003	0	0.92621264428003	0.842283715712995	0.0839289285670348	138.891801478405	12.0152341179252	1159.28848374308
"369"	"X4119070"	7367.48961257935	16	0.700814041898331	0.63775145965307	0.309949179558867	0.286575851386604	0	3.49790472169509	33.3780171085771	37.1624976816588	33.3780171085771	3.7844805730817	0.286575851386604	36.8759218302722	148.3630243284	7.10787937368769	890.517186400921
"376"	"X4123111"	8014.86128234863	5	0.226118444271423	0.84346930072518	0.0890214377529677	0.115900271504342	0	0.281959116364624	0.00840909094673446	0.4062684788157	0.00840909094673446	0.397859387868966	0.115900271504342	0.290368207311358	141.237050114209	12.905450927615	1198.28100611091
"378"	"X4122280"	8135.73582458496	0	0.0835659421989398	0.776801377345062	0.0704898694479812	0	0	0	0	0	0	0	0	0	121	13.7465011901961	1226.62220726984
"380"	"X4122271"	8295.48990631104	61	0.168162954788997	0.656369316985549	0.108397275576317	0.757364513682326	0	0.620340665815951	2.0519253508008	3.42963053029908	2.0519253508008	1.37770517949828	0.757364513682326	2.67226601661675	144.934581752179	13.5508839616849	1101.19519062856
"387"	"X4119201"	8728.84539413452	66	1.46958882674771	0.774489968724907	0.234883740261762	1.49263037626473	0.337803007062301	1.88143916040925	16.4251051453133	20.1369776890496	16.7629081523756	3.37406953667398	1.83043338332703	18.3065443057226	141.086058279747	8.08940300035647	1004.83164259604
"389"	"X4121341"	8764.37530899048	0	0.405014716577861	0.607233524048809	0.295726642372233	0	0	0.737274653171959	7.45926594358561	8.19654059675757	7.45926594358561	0.737274653171959	0	8.19654059675757	152.694427701223	7.87325747643246	888.094461931311
"391"	"X4123230"	9304.04671478271	7	0.0615701212571475	0.835034590927721	0.116433973208017	0.0845073547112908	0	0.0632081175110379	1.56407866977871	1.71179414200104	1.56407866977871	0.147715472222329	0.0845073547112908	1.62728678728975	131	10.6009534786042	1107.90544615665
"392"	"X4120952"	9510.35302352905	0	1.84657323441554	0.543472280992219	0.413818908312102	3.34336623859032	0	0.0448328778444347	1.15474112228583	4.54294023872058	1.15474112228583	3.38819911643475	3.34336623859032	1.19957400013026	128.95927060815	3.04151468357201	589.008920248171
"394"	"X4125025"	9516.63541412354	58	0.332279905900847	0.559235454060941	0.128587660231475	0.620117064472634	0	0.69027239871518	0.528777901978939	1.83916736516675	0.528777901978939	1.31038946318781	0.620117064472634	1.21905030069412	148.835528309198	13.4181505942697	1007.56489702135
"396"	"X4127100"	10237.857963562	0	0.0460454290969153	0.763912708790013	0.0892952731972838	0.0197196226574309	0	0.13170766933035	0	0.151427291987781	0	0.151427291987781	0.0197196226574309	0.13170766933035	124.543239640821	13.2058691460818	1220.43529497821
"399"	"X4119270"	10565.2822570801	0	0.0451576302451836	0.728040025491851	0.186152379584213	0.0121735511901106	0.0121735511901106	0.0724328504774605	0	0.0967799528576817	0.0121735511901106	0.0846064016675711	0.0243471023802211	0.0724328504774605	146.24493566883	10.2111647435859	1050.64282833478
"401"	"X4123201"	10793.3085327148	25	0.236730159122	0.895383230285466	0.105010893443682	0.256050808480078	0	0.262143630798766	0.30778368914112	0.825978128419964	0.30778368914112	0.518194439278844	0.256050808480078	0.569927319939886	124.352075926548	11.6954589994733	1207.81821351766
"402"	"X4125903"	11468.2927322388	191	0.243591113472221	0.785231751932049	0.0443711464957126	1.65303084780251	0	0.095202311386754	0	1.74823315918926	0	1.74823315918926	1.65303084780251	0.095202311386754	118.129551911943	14.6902426412669	1265.61709232203
"403"	"X4123260"	11632.436050415	46	0.322308008221264	0.819543228870546	0.111880835621594	0.56784811781307	0.124915126003549	0.382636956215826	0.36794923865596	1.4433494386884	0.492864364659509	0.950485074028896	0.692763243816619	0.750586194871786	130.943127993188	10.6272914560198	1080.8446749555
"412"	"X4119452"	14078.1855697632	60	0.474841646310019	0.882761913520959	0.338712947795663	1.54854884550517	0.709601669245732	1.81164216429058	27.0847474313426	31.1545401103841	27.7943491005884	3.36019100979574	2.2581505147509	28.8963895956332	139.898147902398	5.04507938910387	916.441387572198
